x,y,t,u,v,p
7.363636363636363313e+00,2.040816326530610070e-01,5.500000000000000000e+00,8.573784243350951462e-01,-4.614516162561100310e-01,-1.013439979795359297e-01
7.858585858585858119e+00,1.346938775510203801e+00,3.300000000000000266e+00,7.853914222068603124e-01,1.382254072395230626e-01,1.232800549807081501e-02
7.434343434343434254e+00,6.938775510204080454e-01,6.800000000000000711e+00,9.582287995569783723e-01,3.236079848578100604e-01,-1.549347474072597375e-01
7.151515151515151381e+00,3.673469387755101678e-01,1.700000000000000178e+00,8.342388762965595728e-01,4.420238791758832053e-01,-6.282286230715779241e-02
7.929292929292929060e+00,-1.183673469387755084e+00,5.600000000000000533e+00,8.900649613727174003e-01,-3.122425164273403553e-01,-9.184936709996037105e-03
3.050505050505050608e+00,-1.755102040816326481e+00,2.500000000000000000e+00,1.004437459045789627e+00,1.489348851704933030e-01,-3.209490038448132437e-02
7.434343434343434254e+00,1.346938775510203801e+00,2.300000000000000266e+00,8.516208535319661488e-01,2.506664457423932735e-01,8.129947876387082911e-03
7.575757575757575246e+00,-1.918367346938775420e+00,1.800000000000000044e+00,9.487838809643195370e-01,1.341001740476792936e-01,1.602911484608149709e-02
4.181818181818181657e+00,-5.306122448979593287e-01,3.900000000000000355e+00,8.239428867845093318e-01,4.361789659490702409e-01,-6.278095567906445684e-02
2.414141414141414366e+00,1.673469387755101678e+00,7.000000000000000666e-01,1.196849740677218277e+00,-7.952451622856170077e-02,-9.436998696529343145e-02
1.282828282828282873e+00,9.387755102040813426e-01,6.200000000000000178e+00,1.090368119877889841e+00,6.695798330514531049e-02,-1.583095928156587895e-01
3.969696969696969724e+00,4.489795918367343042e-01,5.000000000000000000e-01,7.612573934126025677e-01,-4.465791748078943857e-01,-6.681184793862687821e-02
2.626262626262626299e+00,-1.265306122448979664e+00,4.000000000000000222e-01,8.839019734342085099e-01,1.132552916563071832e-02,2.858141981674909571e-02
6.444444444444444642e+00,2.040816326530610070e-01,6.000000000000000888e-01,8.147596755065549257e-01,4.727021301181739132e-01,-7.746613026345822162e-02
2.555555555555555358e+00,-1.183673469387755084e+00,3.400000000000000355e+00,1.264340488198749890e+00,1.932417615305707659e-01,-1.634681845951261037e-01
2.838383838383838231e+00,-1.836734693877551061e+00,3.100000000000000089e+00,1.095476890691585714e+00,1.447295833442755197e-01,-6.165853610924204586e-02
7.292929292929292373e+00,1.510204081632652962e+00,4.900000000000000355e+00,9.846167728760344406e-01,-2.223052252846203780e-01,-3.466403102186002561e-03
6.727272727272726627e+00,-2.000000000000000000e+00,1.200000000000000178e+00,9.919469804136344937e-01,1.396310390533832269e-01,9.891210440461917913e-03
6.090909090909090828e+00,6.122448979591834650e-01,4.400000000000000355e+00,1.012383297903996393e+00,-4.242826759071759990e-01,-1.507714486334031101e-01
3.828282828282828287e+00,1.224489795918364266e-01,3.000000000000000000e+00,5.598590601394376476e-01,5.642772678083763926e-01,-1.179458586594262504e-01
3.050505050505050608e+00,-4.489795918367347483e-01,8.000000000000000444e-01,2.617008815089436613e-01,1.383151516113433899e-01,-5.716744904416389689e-02
2.696969696969696795e+00,6.938775510204080454e-01,1.100000000000000089e+00,9.091190549731071879e-01,5.678430455573572205e-02,-2.262055623599443510e-01
7.646464646464646187e+00,-6.122448979591836871e-01,2.100000000000000089e+00,8.627953668769869910e-01,3.681257361248195248e-01,-4.274129847511377867e-02
7.434343434343434254e+00,1.428571428571428381e+00,5.400000000000000355e+00,1.040397464146351370e+00,-2.583824983301916123e-01,-1.873366546039753958e-02
6.868686868686868507e+00,-1.020408163265306145e+00,3.900000000000000355e+00,9.223361974055643842e-01,-4.025344448888897309e-01,-4.397078658132849011e-02
7.151515151515151381e+00,-2.040816326530614511e-01,5.600000000000000533e+00,7.341837713493317708e-01,-3.144278249031856598e-01,-9.733195146775366902e-02
4.181818181818181657e+00,5.306122448979588846e-01,4.000000000000000222e-01,6.950030417392963900e-01,-3.740276852663164120e-01,-4.805403621269494635e-02
7.787878787878787179e+00,-2.000000000000000000e+00,5.600000000000000533e+00,9.179757300625499550e-01,-1.436270219417579985e-01,2.558256061534806836e-02
1.494949494949494806e+00,4.081632653061229021e-02,3.700000000000000178e+00,-7.010662390392027876e-02,-1.441774495918984045e-01,-4.480983234439051555e-01
3.262626262626262541e+00,1.510204081632652962e+00,4.800000000000000711e+00,8.904999299256536327e-01,-9.582390862889769712e-02,9.435662247354164103e-03
6.585858585858585634e+00,-4.489795918367347483e-01,1.000000000000000056e-01,6.945407983179225919e-01,3.516633270816806878e-01,-5.782355130128932069e-02
7.222222222222222321e+00,-1.102040816326530726e+00,6.500000000000000000e+00,7.384026031817600977e-01,1.608404405183893604e-01,1.074324477259536777e-03
1.848484848484848397e+00,2.000000000000000000e+00,2.000000000000000111e-01,1.165835653577011577e+00,-3.375493843740141886e-02,-8.636197315103072425e-02
7.787878787878787179e+00,-1.428571428571428603e+00,1.000000000000000056e-01,8.110229876623675782e-01,-1.661718626455495340e-01,1.489966179968375479e-02
3.333333333333333037e+00,-1.428571428571428603e+00,0.000000000000000000e+00,1.139640458625750918e+00,-1.326370701697152099e-01,8.326926298023867856e-03
2.767676767676767291e+00,3.673469387755101678e-01,6.000000000000000000e+00,8.336536024688203650e-01,-4.318158125958519444e-01,-3.153095397908676767e-01
7.222222222222222321e+00,-2.857142857142858094e-01,7.000000000000000000e+00,7.599177125047823500e-01,4.089293118196773436e-01,-6.728306866723265944e-02
3.333333333333333037e+00,2.040816326530610070e-01,2.800000000000000266e+00,5.121573012408968673e-01,5.623508790142697222e-01,-1.075643714716883192e-01
4.181818181818181657e+00,-2.000000000000000000e+00,7.000000000000000666e-01,1.135053617162878226e+00,-4.418982110140963482e-02,8.360881945531502615e-03
2.767676767676767291e+00,-4.489795918367347483e-01,5.000000000000000000e+00,2.337000738990822613e-01,-4.736099968609138733e-01,-7.837414898577316213e-02
1.989898989898989834e+00,5.306122448979588846e-01,0.000000000000000000e+00,7.136361689946729703e-01,6.532114366419984608e-02,-3.497284853696735474e-01
2.555555555555555358e+00,-1.265306122448979664e+00,3.500000000000000000e+00,1.256970834978865081e+00,1.633943368544424346e-01,-1.461056388042105136e-01
3.686868686868686851e+00,1.224489795918364266e-01,8.000000000000000444e-01,7.510541785751255750e-01,-5.649205985808298802e-01,-1.330268732059573800e-01
1.141414141414141437e+00,2.040816326530610070e-01,2.400000000000000355e+00,-1.279796042537400536e-01,-2.403251856347596305e-01,-4.151953679448139867e-01
6.303030303030302761e+00,1.265306122448979220e+00,2.300000000000000266e+00,7.404664162751271039e-01,-9.432649170454250609e-02,1.711562215378212293e-02
3.616161616161615910e+00,3.673469387755101678e-01,5.800000000000000711e+00,6.891281071998328622e-01,-4.691002431640804993e-01,-7.782624506352159299e-02
3.404040404040403978e+00,-1.673469387755102122e+00,2.700000000000000178e+00,9.597388166216916927e-01,1.506943718986233360e-01,-1.439608971017126982e-02
1.707070707070707183e+00,-1.673469387755102122e+00,5.100000000000000533e+00,1.085480855091459862e+00,-7.883933938858042612e-03,-6.436693713791104277e-02
1.000000000000000000e+00,-1.102040816326530726e+00,6.900000000000000355e+00,1.300267602203563966e+00,4.514323885637504946e-02,-2.871427261496551364e-01
1.777777777777777679e+00,1.673469387755101678e+00,2.600000000000000089e+00,1.061534089094543054e+00,-2.124899853818734696e-02,-6.390150943540452710e-02
2.909090909090909172e+00,-1.755102040816326481e+00,5.800000000000000711e+00,1.069738116971585162e+00,-6.471533023061197543e-02,1.098091616777377086e-02
6.727272727272726627e+00,-1.755102040816326481e+00,1.400000000000000133e+00,1.009051083580459363e+00,1.811779125739815532e-01,1.177665387541185606e-03
5.242424242424242209e+00,6.938775510204080454e-01,6.700000000000000178e+00,5.703535224583676788e-01,-7.774119994894979069e-02,-3.426945702198871957e-02
7.787878787878787179e+00,1.673469387755101678e+00,1.700000000000000178e+00,1.049000625304781220e+00,2.304088848990554494e-01,-1.114306030191294407e-02
6.020202020202019888e+00,6.122448979591834650e-01,1.300000000000000044e+00,6.708852508605342990e-01,2.252477165541584281e-01,-4.615934901460688050e-02
1.707070707070707183e+00,1.346938775510203801e+00,3.900000000000000355e+00,1.130506869546731075e+00,-1.675697233645826734e-01,-1.606436426906429071e-01
2.131313131313131493e+00,1.510204081632652962e+00,8.000000000000000444e-01,1.224151324111935057e+00,-2.327156270358459941e-02,-1.052250271135257709e-01
4.535353535353534582e+00,-1.020408163265306145e+00,4.100000000000000533e+00,8.538016660055384177e-01,2.791988725546334371e-01,-1.630108991746413369e-02
7.151515151515151381e+00,1.836734693877550839e+00,5.900000000000000355e+00,1.192043295835513161e+00,-1.272599930038606775e-01,-1.710906586996766010e-02
7.505050505050505194e+00,-1.428571428571428603e+00,5.000000000000000000e+00,9.094155824651379838e-01,-2.772221086436438831e-01,2.724471418558538967e-03
7.858585858585858119e+00,-2.000000000000000000e+00,2.500000000000000000e+00,9.968330103787216290e-01,1.447964288614376482e-01,1.264770349104123344e-02
5.808080808080807955e+00,5.306122448979588846e-01,2.700000000000000178e+00,8.095672503956434785e-01,-3.803264332318385121e-01,-4.325592409516134523e-02
1.636363636363636243e+00,-3.673469387755103899e-01,4.000000000000000222e-01,4.245621362849419378e-01,4.409071850726428154e-01,-4.248988519119111795e-01
4.818181818181818343e+00,-1.346938775510204245e+00,4.299999999999999822e+00,8.731552455759741260e-01,1.948653922413076389e-01,3.330721522802615030e-03
3.404040404040403978e+00,-3.673469387755103899e-01,1.200000000000000178e+00,3.573488607021460539e-01,1.994691796633792178e-03,-8.967137711042820480e-02
2.909090909090909172e+00,6.122448979591834650e-01,2.400000000000000355e+00,3.102882211209663232e-01,3.784177905791897834e-01,-1.745983628494981316e-02
3.404040404040403978e+00,-4.489795918367347483e-01,5.900000000000000355e+00,4.710594880742380308e-01,-5.046570403038624919e-01,-6.666856373142693304e-02
4.959595959595959336e+00,-1.224489795918368706e-01,4.800000000000000711e+00,7.766766164529989025e-01,4.815436770917542186e-01,-7.421754453513430827e-02
1.070707070707070718e+00,-4.489795918367347483e-01,3.500000000000000000e+00,-6.230112386086610055e-03,5.394163695614370702e-02,-2.286914981676577419e-01
5.949494949494948948e+00,-3.673469387755103899e-01,3.400000000000000355e+00,7.979440972972633439e-01,-4.600190192549326595e-01,-6.331655775576741640e-02
1.989898989898989834e+00,-1.918367346938775420e+00,0.000000000000000000e+00,1.053661444888961185e+00,1.179237158110783661e-02,-4.432998022413332795e-02
7.222222222222222321e+00,-1.836734693877551061e+00,6.700000000000000178e+00,8.836200006971224319e-01,8.838815814010912708e-02,2.146058227366360802e-02
6.090909090909090828e+00,1.102040816326530503e+00,4.900000000000000355e+00,1.183218288079025848e+00,-1.315366372270498907e-01,-1.303817522453801225e-01
4.959595959595959336e+00,-1.918367346938775420e+00,1.000000000000000000e+00,1.183719505353984180e+00,2.952350864154132393e-02,-8.271932165955619976e-03
6.444444444444444642e+00,-4.489795918367347483e-01,5.200000000000000178e+00,6.335536016195854048e-01,1.985689540713997045e-02,-7.442873048143935910e-02
2.484848484848484862e+00,-2.000000000000000000e+00,6.000000000000000888e-01,1.015780364779506284e+00,2.136966327643766497e-02,-1.844971031930960764e-02
4.181818181818181657e+00,-3.673469387755103899e-01,1.800000000000000044e+00,5.821934294721412551e-01,-3.456255841923885908e-01,-7.614676127790426241e-02
8.000000000000000000e+00,9.387755102040813426e-01,3.000000000000000444e-01,1.015772196189345111e+00,-3.941400744470053841e-01,-7.122841778646457622e-02
6.020202020202019888e+00,-9.387755102040817867e-01,3.800000000000000266e+00,7.507099204300334838e-01,-2.981034780538397433e-01,-9.378912624968200121e-03
4.535353535353534582e+00,9.387755102040813426e-01,2.000000000000000000e+00,1.018950655132575545e+00,-3.641158316112300120e-01,-5.884698632852497502e-02
1.707070707070707183e+00,-1.265306122448979664e+00,4.700000000000000178e+00,1.081652628974552943e+00,-2.465895306553957458e-02,-6.026191035440541660e-02
1.353535353535353591e+00,-2.000000000000000000e+00,4.299999999999999822e+00,1.129723613907552160e+00,-3.612605006076783504e-02,-7.652604565907877854e-02
5.454545454545454142e+00,-7.755102040816328479e-01,6.000000000000000000e+00,9.794957385113789439e-01,3.966870242657767331e-01,-6.131569270202764932e-02
1.353535353535353591e+00,-5.306122448979593287e-01,6.200000000000000178e+00,6.971440217358113589e-01,2.732500096624932984e-01,-4.879813020325968198e-01
5.949494949494948948e+00,1.224489795918364266e-01,5.000000000000000000e+00,7.047661968545003708e-01,3.078344016709342879e-01,-1.633960367782259782e-01
3.545454545454545414e+00,-8.571428571428572063e-01,3.900000000000000355e+00,1.081162165355688209e+00,4.091268580661007737e-01,-1.182580066944310393e-01
2.979797979797979668e+00,1.183673469387754640e+00,4.200000000000000178e+00,8.173890527794338556e-01,-1.011257933075980220e-01,1.791275816493962530e-02
3.404040404040403978e+00,-9.387755102040817867e-01,3.200000000000000178e+00,9.694893260424424231e-01,3.681047165163840451e-01,-7.502830562337313436e-02
7.787878787878787179e+00,-8.571428571428572063e-01,6.000000000000000000e+00,7.850149959642508390e-01,-2.834092341397986825e-01,-1.967413679851858638e-02
3.121212121212121104e+00,1.591836734693877098e+00,5.000000000000000000e-01,1.098970913577496544e+00,-1.925743193693258970e-01,-6.618721611918568226e-02
4.393939393939393590e+00,1.183673469387754640e+00,3.100000000000000089e+00,1.269070175753224117e+00,-1.150597857945716007e-01,-1.052330188566867747e-01
3.898989898989898784e+00,4.489795918367343042e-01,5.000000000000000000e-01,7.795001549174290778e-01,-4.603387207728965036e-01,-7.178998626785271231e-02
1.353535353535353591e+00,-8.571428571428572063e-01,2.400000000000000355e+00,1.126048650393316253e+00,-2.442555912953554842e-02,-2.690457594780633621e-01
4.888888888888889284e+00,1.673469387755101678e+00,1.000000000000000000e+00,8.717333353142351360e-01,-9.441154199985510309e-02,1.957137089983080822e-02
1.707070707070707183e+00,1.102040816326530503e+00,1.300000000000000044e+00,1.085902693200867741e+00,5.973969030957586301e-02,-6.575861218527941088e-02
3.545454545454545414e+00,1.102040816326530503e+00,3.400000000000000355e+00,7.243561168210743695e-01,2.446656706648905333e-01,4.490290917123213738e-02
1.353535353535353591e+00,-9.387755102040817867e-01,1.000000000000000056e-01,1.173239099710526645e+00,2.198127296870044656e-01,-2.861277917400892323e-01
3.121212121212121104e+00,4.489795918367343042e-01,4.800000000000000711e+00,5.848808936145845072e-01,-4.239554057714594593e-01,-6.730111175531074130e-02
2.555555555555555358e+00,1.591836734693877098e+00,6.000000000000000888e-01,1.195790394346286645e+00,-1.185934508713876595e-01,-1.003025699978722096e-01
3.404040404040403978e+00,4.489795918367343042e-01,0.000000000000000000e+00,7.742923342737979553e-01,-4.962209696543327109e-01,-9.229083259521422833e-02
3.757575757575757347e+00,1.102040816326530503e+00,4.900000000000000355e+00,7.034813598780546018e-01,-4.300802248405727335e-02,3.599034527577164161e-02
3.262626262626262541e+00,-6.938775510204082675e-01,5.400000000000000355e+00,5.458089427771765090e-01,-4.194080977598126925e-01,-6.060846051381985067e-02
7.080808080808080440e+00,-1.918367346938775420e+00,5.300000000000000711e+00,8.699870087606966784e-01,-9.037526865541982424e-02,3.199078089518351403e-02
5.949494949494948948e+00,-1.755102040816326481e+00,2.100000000000000089e+00,1.237467070054134366e+00,2.152396753505669835e-02,-1.946904773738183242e-02
4.181818181818181657e+00,1.428571428571428381e+00,1.500000000000000000e+00,1.029657139962410595e+00,-2.368715453905987367e-01,-3.073966172808620043e-02
5.101010101010101216e+00,2.000000000000000000e+00,2.300000000000000266e+00,9.968933586971984173e-01,-1.366442509736680855e-01,5.717220172850955191e-03
4.323232323232323537e+00,1.020408163265305923e+00,4.200000000000000178e+00,6.883125563888513598e-01,3.490466535012132776e-01,8.484942728230150319e-03
2.696969696969696795e+00,8.571428571428567622e-01,4.299999999999999822e+00,7.991986546892545507e-01,-2.967200749913975200e-01,-4.242230688608208955e-02
